title,news,index,url
Halloween decorations and costumes that are trendy this year for 'Halloweekend celebrations',fox,394,https://www.foxnews.com/lifestyle/halloween-decorations-costumes-trendy-year-halloweekend-celebrations
"Milton's gone, but the political storm keeps raging over federal government's hurricane efforts",fox,395,https://www.foxnews.com/politics/miltons-gone-political-storm-keeps-raging-over-federal-governments-hurricane-efforts
Acting Secret Service director pressed on Trump's potential appearance at Alabama-Georgia game,fox,396,https://www.foxnews.com/sports/acting-secret-service-director-pressed-trumps-potential-appearance-alabama-georgia-game.print
"Senate gridlock could worsen with Romney, Sinema, Manchin retirements: experts",fox,397,https://www.foxnews.com/politics/senate-gridlock-worsen-romney-sinema-manchin-retirements-experts
Israeli swimmer Anastasia Gorbenko booed at Worlds in Qatar after winning silver medal,fox,398,https://www.foxnews.com/sports/israeli-swimmer-anastasia-gorbenko-booed-worlds-qatar-winning-silver-medal
Chargers take aim at Chiefs’ Harrison Butker in schedule release video by depicting kicker in the kitchen,fox,399,https://www.foxnews.com/sports/chargers-take-aim-chiefs-harrison-butker-schedule-release-video-depicting-kicker-kitchen
"Most Americans are hesitant to share their honest opinions on key political issues, Social Pressure Index says",fox,400,https://www.foxnews.com/media/most-americans-hesitant-share-honest-opinions-key-political-issues-social-pressure-index
Back to school: Tips for homeschooling the kids as more parents ditch classrooms,fox,401,https://www.foxnews.com/lifestyle/tips-for-homeschool-parents-kids.print
4 Mark Robinson campaign staffers resign in wake of report on porn website posts,fox,402,https://www.foxnews.com/politics/4-mark-robinson-campaign-staffers-resign-wake-report-porn-website-posts.print
"Perp walk: New Yorkers shout at suspect in fatal shooting of NYPD police officer, who now faces charges",fox,403,https://www.foxnews.com/us/perp-walk-new-yorkers-shout-suspect-fatal-shooting-nypd-police-officer-now-faces-charges
Disney 'alternative’ provides wholesome family and faith entertainment that’s missing in today's culture,fox,404,https://www.foxnews.com/lifestyle/disney-alternative-provides-wholesome-family-faith-entertainment-that-missing-culture
NRA praises court order striking down ‘draconian’ blue state's handgun law,fox,405,https://www.foxnews.com/us/nra-praises-court-order-striking-down-draconian-blue-states-handgun-law
"Georgia school shooting investigators zero in on 14-year-old suspect’s internet history, past: expert",fox,406,https://www.foxnews.com/us/georgia-school-shooting-investigators-zero-14-year-old-suspects-internet-history-past-expert
Historian who predicted almost every election since 1984 reveals who is likely to win in Trump-Harris matchup,fox,407,https://www.foxnews.com/politics/historian-predicted-election-1984-reveals-likely-win-trump-harris-matchup
JD Vance makes choice in critical Senate race as GOP control hangs in the balance,fox,408,https://www.foxnews.com/politics/jd-vance-makes-choice-critical-senate-race-gop-control-hangs-balance
'Woke' California prosecutor 'ironically in charge of ethics' charged with felonies,fox,409,https://www.foxnews.com/us/woke-california-prosecutor-ironically-charge-ethics-charged-felonies
Taylor Swift's songs reappear on TikTok ahead of pop star's new album release despite dispute,fox,410,https://www.foxnews.com/entertainment/taylor-swifts-songs-reappear-tiktok-ahead-pop-stars-new-album-release-despite-dispute
Walz mocked after being caught on video struggling to load his own shotgun,fox,411,https://www.foxnews.com/politics/walz-mocked-after-being-caught-video-struggling-load-his-own-shotgun.print
New Jersey couple just sitting in their backyard when massive object falls from sky 'out of nowhere',fox,412,https://www.foxnews.com/us/new-jersey-couple-just-sitting-backyard-when-massive-object-falls-from-sky-out-nowhere.print
"Farmers, ranchers slam Biden 'attack on farmers' with EPA water rule: 'Complete example of govt. overreach'",fox,413,https://www.foxnews.com/media/farmers-ranchers-slam-biden-attack-farmers-epa-water-rule-complete-example-govt-overreach.print
"New Alzheimer’s research reveals ‘quiet’ phase of the disease, before symptoms appear",fox,414,https://www.foxnews.com/health/new-alzheimers-research-reveals-quiet-phase-disease-before-symptoms-appear
"JD Vance honors his mom in first major address as GOP VP at RNC; Don Jr., Kai Trump speak",fox,415,https://www.foxnews.com/live-news/republican-national-convention-2024-rnc-donald-trump-jd-vance
"On this day in history, September 29, 1907, cowboy crooner and Hollywood icon Gene Autry is born in Texas",fox,416,https://www.foxnews.com/lifestyle/this-day-history-sept-29-1907-cowboy-crooner-hollywood-icon-gene-autry-born-texas
Gwyneth Paltrow reveals ex Brad Pitt recently sent her ‘really beautiful’ gift,fox,417,https://www.foxnews.com/entertainment/gwyneth-paltrow-brad-pitt-sent-really-beautiful-gift
"Tom Cruise, Harrison Ford, Charlize Theron suffer brutal injuries risking their bodies on set",fox,418,https://www.foxnews.com/entertainment/tom-cruise-harrison-ford-charlize-theron-suffer-brutal-injuries-risking-their-bodies-on-set
Helene 'like a bomb went off': Florida Rep Kat Cammack details severe hurricane damage,fox,419,https://www.foxnews.com/us/helene-like-bomb-went-off-florida-rep-kat-cammack-details-severe-hurricane-damage
New Mexico county commissioner who participated in Jan 6 riot loses Supreme Court appeal,fox,420,https://www.foxnews.com/politics/new-mexico-county-commissioner-who-participated-in-jan-6-riot-loses-supreme-court-appeal
ACLU sues Indiana over denial of sex reassignment surgery for inmate who strangled 11-month-old to death,fox,421,https://www.foxnews.com/politics/aclu-sues-indiana-over-its-denial-of-sex-reassignment-surgery-for-inmate-who-strangled-11-month-old-to-death.print
"Educators warn of antisemitic ‘outbreak’ on college campuses, denounce ‘tone deafness’ of faculty and students",fox,422,https://www.foxnews.com/media/educators-warn-antisemitic-outbreak-college-campuses-tone-deafness-faculty-students
Eric Trump condemns NY 'set-up': My father built NYC skyline and this is his thanks,fox,423,https://www.foxnews.com/media/eric-trump-condemns-ny-set-up-father-built-nyc-skyline-this-his-thanks
"John Lennon’s final days were blissful as he thrived on music, book says: ‘You can feel this positive emotion'",fox,424,https://www.foxnews.com/entertainment/john-lennon-final-days-1980-music-dakota
Hannity shows support for Cuba's fight for freedom: 'they should be living in paradise',fox,425,https://www.foxnews.com/media/hannity-shows-support-for-cubas-fight-for-freedom-they-should-be-living-in-paradise
Air travel made better: 20 rules of airplane etiquette no one ever tells you (but should),fox,426,https://www.foxnews.com/lifestyle/air-travel-made-better-20-rules-airplane-etiquette-no-one-ever-tells-you-should
Aurora police react to alleged Venezuelan gang presence at apartments: 'Have not taken over',fox,427,https://www.foxnews.com/us/aurora-police-react-alleged-venezuelan-gang-member-presence-apartments-have-not-taken-over.print
"Cuba protesters demand food, electricity as Rubio says nation on ‘verge of collapse’ from Marxist policies",fox,428,https://www.foxnews.com/world/cuba-protesters-demand-food-electricity-rubio-says-nation-verge-collapse-marxist-policies.print
"Democratic candidate Vicente Gonzalez claims Mayra Flores, supporters 'stole' Texas special election",fox,429,https://www.foxnews.com/politics/democratic-candidate-vicente-gonzalez-claims-mayra-flores-supporters-stole-texas-special-election
Kamala Harris’ support with Arab and Muslim communities in Michigan is ‘tenuous’: Democratic strategist,fox,430,https://www.foxnews.com/media/kamala-harris-support-arab-muslim-communities-michigan-tenuous-democratic-strategist
Lemon chicken spaghetti with creamy alfredo sauce: Try the recipe,fox,431,https://www.foxnews.com/lifestyle/lemon-chicken-spaghetti-creamy-alfredo-sauce-recipe
"James Carville regrets that Biden is running, worries younger generation uninterested in politics",fox,432,https://www.foxnews.com/media/james-carville-regrets-biden-running-worries-younger-generation-uninterested-politics
"Older adult women caregivers have lower death rates than non-caregivers, study finds: ‘A sense of purpose’",fox,433,https://www.foxnews.com/health/older-adult-women-caregivers-have-lower-death-rates-non-caregivers-study-finds-sense-purpose
"Trump says he is 'honored,' 'invigorated' after winning Iowa caucuses: 'We want to Make America Great Again'",fox,434,https://www.foxnews.com/politics/trump-says-he-is-honored-invigorated-after-winning-iowa-caucuses-make-america-great-again.print
Liberal 'SNL' takes swipe at ABC's 'biased' presidential debate in cold open: 'Duh',fox,435,https://www.foxnews.com/media/liberal-snl-takes-swipe-abcs-biased-presidential-debate-cold-open-duh
"Health, happiness and helping others are vital parts of free and responsible society, Founding Fathers taught",fox,436,https://www.foxnews.com/health/health-happiness-helping-others-parts-free-responsible-society-founding-fathers-taught.print
Smokey Robinson urges vaccination following harrowing COVID-19 hospitalization,fox,437,https://www.foxnews.com/entertainment/smokey-robinson-urges-vaccination-following-harrowing-covid-19-hospitalization
"Meet the American who reported the first sensational UFO encounters, Puritan leader John Winthrop",fox,438,https://www.foxnews.com/lifestyle/meet-american-who-reported-first-sensational-ufo-encounters-puritan-leader-john-winthrop
"'60 Minutes' says Trump axed interview after demanding apology for 2020 sit-down, complained about fact-checks",fox,439,https://www.foxnews.com/media/60-minutes-trump-axed-interview-demanding-apology-2020-sit-down-complained-fact-checks
911 call reveals shock of Utah mommy bloggers' alleged child abuse: 'She's a bad lady',fox,440,https://www.foxnews.com/us/911-call-reveals-shock-utah-mommy-bloggers-alleged-child-abuse-shes-bad-lady
Transgender golfer Hailey Davidson fires back at 'massive lie' as hopes of earning LPGA Tour card increase,fox,441,https://www.foxnews.com/sports/transgender-golfer-hailey-davidson-fires-back-massive-lie-hopes-earning-lpga-tour-card-increase.print
Trump verdict fires up the donor class leading to massive May fundraising haul,fox,442,https://www.foxnews.com/politics/trump-announces-may-fundraising-following-massive-post-verdict-haul.print
Kamala Harris once said police could pay surprise visits to legal gun owners' homes for safe storage checks,fox,443,https://www.foxnews.com/politics/kamala-harris-said-she-could-walk-into-home-legal-gun-owner-inspection
"Ahead of Sept. 11, 2023, Washington pastor urges, 'Remember our loved ones' and 'find peace and purpose'",fox,444,https://www.foxnews.com/lifestyle/ahead-sept-11-2023-washington-pastor-urges-remember-loved-ones-find-peace-purpose
"Rachel Morin murder: Maryland police tie crime scene DNA to Los Angeles assault, home invasion",fox,445,https://www.foxnews.com/us/rachel-morin-murder-maryland-police-discuss-potential-suspect-womans-mysterious-death.print
"Back-to-school by the numbers: Key stats about students, teachers and the school year",fox,446,https://www.foxnews.com/lifestyle/back-to-school-numbers-key-stats-students-teachers-school-year
Sanctuary city's policies push violent migrant gang into suburbs: 'It's a nationwide problem',fox,447,https://www.foxnews.com/us/sanctuary-citys-policies-push-violent-migrant-gang-suburbs-nationwide-problem
Former Clinton aide Paul Begala warns 'walls are closing in' on Biden campaign,fox,448,"https://www.foxnews.com/media/former-clinton-aide-paul-begala-warns-walls-closing-in-biden-campaign#&_intcmp=fnhptb_blue_BIDEN%20ON%20THE%20BRINK_1_1,hp1bt"
Voters in Obama's backyard weigh in on 'dangerous' Kamala and 2024 race: 'I'm a Trump fan',fox,449,https://www.foxnews.com/politics/voters-obamas-backyard-weigh-dangerous-kamala-2024-race-im-trump-fan
Grand Ole Opry honors US military at Salute the Troops event ahead of Memorial Day,fox,450,https://www.foxnews.com/lifestyle/grand-ole-opry-us-military-salute-troops-memorial-day
"On this day in history, February 23, 1945, US Marines raise American flag on Iwo Jima, seen in stunning photo",fox,451,https://www.foxnews.com/lifestyle/this-day-history-feb-23-1945-us-marines-raise-american-flag-over-iwo-jima
